"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","309","testPostPositive()","","Wed Dec 25 10:19:51 GMT 2024","passed","Wed Dec 25 10:19:52 GMT 2024","","RestTest","RestTest","testPostPositive"
"","301","testDeletePositive()","","Wed Dec 25 10:19:52 GMT 2024","passed","Wed Dec 25 10:19:52 GMT 2024","","RestTest","RestTest","testDeletePositive"
"","305","testPutNegative()","","Wed Dec 25 10:19:51 GMT 2024","passed","Wed Dec 25 10:19:51 GMT 2024","","RestTest","RestTest","testPutNegative"
"","316","testGetNegative()","","Wed Dec 25 10:19:50 GMT 2024","passed","Wed Dec 25 10:19:51 GMT 2024","","RestTest","RestTest","testGetNegative"
"","317","testDeleteNegative()","","Wed Dec 25 10:19:52 GMT 2024","passed","Wed Dec 25 10:19:53 GMT 2024","","RestTest","RestTest","testDeleteNegative"
"","2509","testGetPositive()","","Wed Dec 25 10:19:48 GMT 2024","passed","Wed Dec 25 10:19:50 GMT 2024","","RestTest","RestTest","testGetPositive"
"","400","testPutPositive()","","Wed Dec 25 10:19:51 GMT 2024","passed","Wed Dec 25 10:19:51 GMT 2024","","RestTest","RestTest","testPutPositive"
"","315","testPostNegative()","","Wed Dec 25 10:19:52 GMT 2024","passed","Wed Dec 25 10:19:52 GMT 2024","","RestTest","RestTest","testPostNegative"
