"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","300","testDeleteNegative()","","Mon Dec 30 15:52:29 GMT 2024","passed","Mon Dec 30 15:52:29 GMT 2024","","RestTest","RestTest","testDeleteNegative"
"","305","testPostPositive()","","Mon Dec 30 15:52:28 GMT 2024","passed","Mon Dec 30 15:52:28 GMT 2024","","RestTest","RestTest","testPostPositive"
"","296","testPostNegative()","","Mon Dec 30 15:52:28 GMT 2024","passed","Mon Dec 30 15:52:28 GMT 2024","","RestTest","RestTest","testPostNegative"
"","312","testGetNegative()","","Mon Dec 30 15:52:27 GMT 2024","passed","Mon Dec 30 15:52:27 GMT 2024","","RestTest","RestTest","testGetNegative"
"","291","testPutNegative()","","Mon Dec 30 15:52:27 GMT 2024","passed","Mon Dec 30 15:52:28 GMT 2024","","RestTest","RestTest","testPutNegative"
"","2592","testGetPositive()","","Mon Dec 30 15:52:24 GMT 2024","passed","Mon Dec 30 15:52:27 GMT 2024","","RestTest","RestTest","testGetPositive"
"","323","testDeletePositive()","","Mon Dec 30 15:52:28 GMT 2024","passed","Mon Dec 30 15:52:29 GMT 2024","","RestTest","RestTest","testDeletePositive"
"","399","testPutPositive()","","Mon Dec 30 15:52:27 GMT 2024","passed","Mon Dec 30 15:52:27 GMT 2024","","RestTest","RestTest","testPutPositive"
