"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","58","testGetNegative()","","Sat Dec 28 18:41:57 GMT 2024","passed","Sat Dec 28 18:41:57 GMT 2024","","RestTest","RestTest","testGetNegative"
"","312","testPutPositive()","","Sat Dec 28 18:41:57 GMT 2024","passed","Sat Dec 28 18:41:58 GMT 2024","","RestTest","RestTest","testPutPositive"
"","204","testDeleteNegative()","","Sat Dec 28 18:41:58 GMT 2024","passed","Sat Dec 28 18:41:59 GMT 2024","","RestTest","RestTest","testDeleteNegative"
"","2620","testGetPositive()","","Sat Dec 28 18:41:54 GMT 2024","passed","Sat Dec 28 18:41:57 GMT 2024","","RestTest","RestTest","testGetPositive"
"","206","testPostPositive()","","Sat Dec 28 18:41:58 GMT 2024","passed","Sat Dec 28 18:41:58 GMT 2024","","RestTest","RestTest","testPostPositive"
"","193","testDeletePositive()","","Sat Dec 28 18:41:58 GMT 2024","passed","Sat Dec 28 18:41:58 GMT 2024","","RestTest","RestTest","testDeletePositive"
"","202","testPostNegative()","","Sat Dec 28 18:41:58 GMT 2024","passed","Sat Dec 28 18:41:58 GMT 2024","","RestTest","RestTest","testPostNegative"
"","197","testPutNegative()","","Sat Dec 28 18:41:58 GMT 2024","passed","Sat Dec 28 18:41:58 GMT 2024","","RestTest","RestTest","testPutNegative"
