"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2547","testGetPositive()","","Tue Jan 07 03:52:07 GMT 2025","passed","Tue Jan 07 03:52:10 GMT 2025","","RestTest","RestTest","testGetPositive"
"","210","testPostPositive()","","Tue Jan 07 03:52:11 GMT 2025","passed","Tue Jan 07 03:52:11 GMT 2025","","RestTest","RestTest","testPostPositive"
"","308","testPutPositive()","","Tue Jan 07 03:52:10 GMT 2025","passed","Tue Jan 07 03:52:10 GMT 2025","","RestTest","RestTest","testPutPositive"
"","203","testDeletePositive()","","Tue Jan 07 03:52:11 GMT 2025","passed","Tue Jan 07 03:52:11 GMT 2025","","RestTest","RestTest","testDeletePositive"
"","212","testPostNegative()","","Tue Jan 07 03:52:11 GMT 2025","passed","Tue Jan 07 03:52:11 GMT 2025","","RestTest","RestTest","testPostNegative"
"","217","testGetNegative()","","Tue Jan 07 03:52:10 GMT 2025","passed","Tue Jan 07 03:52:10 GMT 2025","","RestTest","RestTest","testGetNegative"
"","202","testPutNegative()","","Tue Jan 07 03:52:10 GMT 2025","passed","Tue Jan 07 03:52:11 GMT 2025","","RestTest","RestTest","testPutNegative"
"","197","testDeleteNegative()","","Tue Jan 07 03:52:11 GMT 2025","passed","Tue Jan 07 03:52:12 GMT 2025","","RestTest","RestTest","testDeleteNegative"
