"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2352","testGetPositive()","","Sun Jan 05 22:52:04 GMT 2025","passed","Sun Jan 05 22:52:06 GMT 2025","","RestTest","RestTest","testGetPositive"
"","206","testDeleteNegative()","","Sun Jan 05 22:52:08 GMT 2025","passed","Sun Jan 05 22:52:08 GMT 2025","","RestTest","RestTest","testDeleteNegative"
"","205","testPostNegative()","","Sun Jan 05 22:52:07 GMT 2025","passed","Sun Jan 05 22:52:07 GMT 2025","","RestTest","RestTest","testPostNegative"
"","227","testGetNegative()","","Sun Jan 05 22:52:06 GMT 2025","passed","Sun Jan 05 22:52:06 GMT 2025","","RestTest","RestTest","testGetNegative"
"","232","testPostPositive()","","Sun Jan 05 22:52:07 GMT 2025","passed","Sun Jan 05 22:52:07 GMT 2025","","RestTest","RestTest","testPostPositive"
"","309","testPutPositive()","","Sun Jan 05 22:52:06 GMT 2025","passed","Sun Jan 05 22:52:07 GMT 2025","","RestTest","RestTest","testPutPositive"
"","207","testDeletePositive()","","Sun Jan 05 22:52:07 GMT 2025","passed","Sun Jan 05 22:52:08 GMT 2025","","RestTest","RestTest","testDeletePositive"
"","204","testPutNegative()","","Sun Jan 05 22:52:07 GMT 2025","passed","Sun Jan 05 22:52:07 GMT 2025","","RestTest","RestTest","testPutNegative"
