"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","354","testGetNegative()","","Thu Jan 02 15:19:54 GMT 2025","passed","Thu Jan 02 15:19:55 GMT 2025","","RestTest","RestTest","testGetNegative"
"","340","testDeletePositive()","","Thu Jan 02 15:19:56 GMT 2025","passed","Thu Jan 02 15:19:56 GMT 2025","","RestTest","RestTest","testDeletePositive"
"","358","testDeleteNegative()","","Thu Jan 02 15:19:56 GMT 2025","passed","Thu Jan 02 15:19:57 GMT 2025","","RestTest","RestTest","testDeleteNegative"
"","2602","testGetPositive()","","Thu Jan 02 15:19:52 GMT 2025","passed","Thu Jan 02 15:19:54 GMT 2025","","RestTest","RestTest","testGetPositive"
"","452","testPutPositive()","","Thu Jan 02 15:19:55 GMT 2025","passed","Thu Jan 02 15:19:55 GMT 2025","","RestTest","RestTest","testPutPositive"
"","348","testPostPositive()","","Thu Jan 02 15:19:55 GMT 2025","passed","Thu Jan 02 15:19:56 GMT 2025","","RestTest","RestTest","testPostPositive"
"","342","testPostNegative()","","Thu Jan 02 15:19:56 GMT 2025","passed","Thu Jan 02 15:19:56 GMT 2025","","RestTest","RestTest","testPostNegative"
"","350","testPutNegative()","","Thu Jan 02 15:19:55 GMT 2025","passed","Thu Jan 02 15:19:55 GMT 2025","","RestTest","RestTest","testPutNegative"
