"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","227","testGetNegative()","","Mon Jan 06 17:38:56 GMT 2025","passed","Mon Jan 06 17:38:57 GMT 2025","","RestTest","RestTest","testGetNegative"
"","320","testPutPositive()","","Mon Jan 06 17:38:57 GMT 2025","passed","Mon Jan 06 17:38:57 GMT 2025","","RestTest","RestTest","testPutPositive"
"","214","testDeleteNegative()","","Mon Jan 06 17:38:58 GMT 2025","passed","Mon Jan 06 17:38:58 GMT 2025","","RestTest","RestTest","testDeleteNegative"
"","2564","testGetPositive()","","Mon Jan 06 17:38:54 GMT 2025","passed","Mon Jan 06 17:38:56 GMT 2025","","RestTest","RestTest","testGetPositive"
"","217","testPostNegative()","","Mon Jan 06 17:38:57 GMT 2025","passed","Mon Jan 06 17:38:58 GMT 2025","","RestTest","RestTest","testPostNegative"
"","203","testPutNegative()","","Mon Jan 06 17:38:57 GMT 2025","passed","Mon Jan 06 17:38:57 GMT 2025","","RestTest","RestTest","testPutNegative"
"","228","testPostPositive()","","Mon Jan 06 17:38:57 GMT 2025","passed","Mon Jan 06 17:38:57 GMT 2025","","RestTest","RestTest","testPostPositive"
"","205","testDeletePositive()","","Mon Jan 06 17:38:58 GMT 2025","passed","Mon Jan 06 17:38:58 GMT 2025","","RestTest","RestTest","testDeletePositive"
