"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","434","testPutPositive()","","Thu Dec 26 12:38:20 GMT 2024","passed","Thu Dec 26 12:38:21 GMT 2024","","RestTest","RestTest","testPutPositive"
"","307","testPostNegative()","","Thu Dec 26 12:38:21 GMT 2024","passed","Thu Dec 26 12:38:21 GMT 2024","","RestTest","RestTest","testPostNegative"
"","302","testDeletePositive()","","Thu Dec 26 12:38:21 GMT 2024","passed","Thu Dec 26 12:38:22 GMT 2024","","RestTest","RestTest","testDeletePositive"
"","339","testGetNegative()","","Thu Dec 26 12:38:20 GMT 2024","passed","Thu Dec 26 12:38:20 GMT 2024","","RestTest","RestTest","testGetNegative"
"","323","testPostPositive()","","Thu Dec 26 12:38:21 GMT 2024","passed","Thu Dec 26 12:38:21 GMT 2024","","RestTest","RestTest","testPostPositive"
"","299","testPutNegative()","","Thu Dec 26 12:38:21 GMT 2024","passed","Thu Dec 26 12:38:21 GMT 2024","","RestTest","RestTest","testPutNegative"
"","308","testDeleteNegative()","","Thu Dec 26 12:38:22 GMT 2024","passed","Thu Dec 26 12:38:22 GMT 2024","","RestTest","RestTest","testDeleteNegative"
"","2935","testGetPositive()","","Thu Dec 26 12:38:17 GMT 2024","passed","Thu Dec 26 12:38:20 GMT 2024","","RestTest","RestTest","testGetPositive"
