"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","205","testDeleteNegative()","","Fri Jan 03 20:52:25 GMT 2025","passed","Fri Jan 03 20:52:26 GMT 2025","","RestTest","RestTest","testDeleteNegative"
"","2368","testGetPositive()","","Fri Jan 03 20:52:22 GMT 2025","passed","Fri Jan 03 20:52:24 GMT 2025","","RestTest","RestTest","testGetPositive"
"","215","testPostPositive()","","Fri Jan 03 20:52:25 GMT 2025","passed","Fri Jan 03 20:52:25 GMT 2025","","RestTest","RestTest","testPostPositive"
"","224","testPostNegative()","","Fri Jan 03 20:52:25 GMT 2025","passed","Fri Jan 03 20:52:25 GMT 2025","","RestTest","RestTest","testPostNegative"
"","218","testDeletePositive()","","Fri Jan 03 20:52:25 GMT 2025","passed","Fri Jan 03 20:52:25 GMT 2025","","RestTest","RestTest","testDeletePositive"
"","215","testPutNegative()","","Fri Jan 03 20:52:25 GMT 2025","passed","Fri Jan 03 20:52:25 GMT 2025","","RestTest","RestTest","testPutNegative"
"","217","testGetNegative()","","Fri Jan 03 20:52:24 GMT 2025","passed","Fri Jan 03 20:52:24 GMT 2025","","RestTest","RestTest","testGetNegative"
"","293","testPutPositive()","","Fri Jan 03 20:52:24 GMT 2025","passed","Fri Jan 03 20:52:25 GMT 2025","","RestTest","RestTest","testPutPositive"
