"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","206","testGetNegative()","","Fri Dec 27 18:43:39 GMT 2024","passed","Fri Dec 27 18:43:39 GMT 2024","","RestTest","RestTest","testGetNegative"
"","203","testPostPositive()","","Fri Dec 27 18:43:40 GMT 2024","passed","Fri Dec 27 18:43:40 GMT 2024","","RestTest","RestTest","testPostPositive"
"","190","testDeletePositive()","","Fri Dec 27 18:43:40 GMT 2024","passed","Fri Dec 27 18:43:41 GMT 2024","","RestTest","RestTest","testDeletePositive"
"","236","testPostNegative()","","Fri Dec 27 18:43:40 GMT 2024","passed","Fri Dec 27 18:43:40 GMT 2024","","RestTest","RestTest","testPostNegative"
"","204","testDeleteNegative()","","Fri Dec 27 18:43:41 GMT 2024","passed","Fri Dec 27 18:43:41 GMT 2024","","RestTest","RestTest","testDeleteNegative"
"","191","testPutNegative()","","Fri Dec 27 18:43:40 GMT 2024","passed","Fri Dec 27 18:43:40 GMT 2024","","RestTest","RestTest","testPutNegative"
"","2585","testGetPositive()","","Fri Dec 27 18:43:37 GMT 2024","passed","Fri Dec 27 18:43:39 GMT 2024","","RestTest","RestTest","testGetPositive"
"","310","testPutPositive()","","Fri Dec 27 18:43:39 GMT 2024","passed","Fri Dec 27 18:43:40 GMT 2024","","RestTest","RestTest","testPutPositive"
